names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity
AT2G30890	-3723.18359375	1693.59276622057	peak16	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G37570	-2190.08276367188	1967.68615000963	peak4	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT2G37580	-3590.33618164062	3947.19908946276	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G37560	-3276.70288085938	4070.98619883776	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G37660	-3808.14965820312	3715.36705821276	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G37585	-3344.8798828125	4361.15856211901	peak8	trough0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G37540	-3888.57568359375	2630.28746836901	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G37710	-3314.6708984375	3853.99279063463	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G37650	-4067.662109375	1662.21154063463	peak0	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G30870	-4037.0087890625	3426.96227305651	peak16	trough0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3
AT2G30860	-3642.65502929688	3903.17614024401	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G31040	-3773.11889648438	3778.99303477526	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G23470	-3257.01538085938	4046.60338633776	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G38160	-3312.724609375	4237.36364024401	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G38290	-4117.59521484375	2517.68688243151	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G38090	-4047.28076171875	2171.98546641588	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G23460	-3725.50927734375	1724.16368907213	peak0	trough8	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3
AT2G23420	-3076.736328125	1450.67064707994	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G23380	-3266.7802734375	1825.22557872057	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G23620	-3040.42993164062	1350.60570567369	peak20	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G32560	-3233.361328125	1479.57616465807	peak0	trough8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G41430	-4210.56005859375	3119.39342540026	peak16	trough4	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	10	0	0.711111111111111	0.00017307026652821	0	3
AT2G41490	-3698.97192382812	2041.77233165026	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G38170	-3458.87255859375	1571.26708262682	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G38120	-3182.73315429688	1625.98363536119	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G38270	-3993.86694335938	3563.76207774401	peak16	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G41180	-3619.22412109375	3600.73522227526	peak12	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G41100	-3853.02612304688	1743.50072520494	peak16	trough8	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3
AT2G41190	-3079.0341796875	3888.41979258776	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G40960	-2475.037109375	2396.80992930651	peak0	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G40970	-2572.70166015625	2309.02281993151	peak0	trough12	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3
AT2G41090	-3552.212890625	3750.51769297838	peak12	trough0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4
AT2G41070	-3674.73706054688	1768.06469004869	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3
AT2G41010	-3130.73071289062	1513.02733653307	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G41080	-4003.09814453125	3233.11046641588	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G41110	-4626.701171875	1374.60753672838	peak16	trough8	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	6	0	0.666666666666667	0.00017307026652821	0	3
AT2G41120	-2642.3427734375	1814.08715098619	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G32480	-3814.71411132812	3401.86119883776	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G38360	-3181.09252929688	3844.56432383776	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G34200	-3650.2001953125	4016.55992930651	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G34357	-3065.88647460938	3994.09264415026	peak4	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G38480	-2757.28442382812	1938.11779063463	peak0	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G38320	-3268.36840820312	1816.16283457994	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G38465	-3959.3427734375	3899.87926524401	peak8	trough4	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT2G38310	-3427.7705078125	1618.84948008776	peak0	trough8	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3
AT2G38460	-2778.8798828125	4627.03600352526	peak8	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G34250	-3560.71557617188	3319.01598399401	peak12	trough0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT2G39300	-3878.2236328125	1570.91552012682	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G39340	-3415.70068359375	1380.23644297838	peak20	trough12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G39220	-3079.32299804688	3783.62242930651	peak12	trough0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT2G39230	-2737.5263671875	4035.12584727526	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G39250	-2210.77392578125	2463.04943125963	peak0	trough16	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4
AT2G34480	-3097.86865234375	4034.19860118151	peak4	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G34190	-3971.40869140625	3780.35851329088	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G34260	-3160.04858398438	4037.35338633776	peak4	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G34340	-3085.05151367188	1387.46898692369	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	3
AT2G39280	-3292.38012695312	1037.78527110338	peak20	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G39570	-3442.263671875	1684.64989512682	peak0	trough8	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G39400	-3073.5927734375	1779.69115489244	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G39470	-3722.19165039062	1592.32750743151	peak20	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G39580	-3959.52416992188	1948.59093516588	peak20	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G39360	-3807.96997070312	2041.47960704088	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G39450	-3081.240234375	1535.15209239244	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G34640	-3425.07055664062	4076.73180430651	peak8	trough0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G34510	-4501.19970703125	946.889641220569	peak20	trough12	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G18890	-2457.32666015625	3598.46178477526	peak8	trough20	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT2G18960	-3943.42602539062	2099.97130625963	peak16	trough4	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3
AT2G18950	-3664.53125	3774.18102305651	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	4
AT2G45850	-4108.42431640625	2926.16124766588	peak16	trough4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT2G45790	-3843.88623046875	3442.85753672838	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G45960	-2995.34033203125	1558.11681407213	peak0	trough8	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	5	0	0.7	0.00017307026652821	0	3
AT2G45740	-3869.23461914062	3350.08385508776	peak12	trough0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	6	0	0.933333333333333	0.00017307026652821	0	3
AT2G45980	-3145.43188476562	1753.07885020494	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G45800	-3285.26196289062	1629.41881602526	peak0	trough8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G45880	-3380.07739257812	1565.85460704088	peak0	trough8	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	7	0	0.952380952380952	0.00017307026652821	0	3
AT2G34650	-3764.37084960938	3348.56310313463	peak12	trough0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	7	0	0.904761904761905	0.00017307026652821	0	3
AT2G34560	-3410.06640625	1495.11840098619	peak20	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G34570	-3250.79296875	3998.09996836901	peak8	trough0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G34620	-2511.10961914062	1879.89757579088	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G45820	-2621.09545898438	1635.59471934557	peak20	trough12	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0.00017307026652821	0	3
AT2G26040	-2442.86474609375	2189.56871836901	peak4	trough12	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT2G26080	-3231.8662109375	1362.81041758776	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G44640	-3347.85620117188	4226.70543711901	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G44790	-2738.94848632812	1446.40221446276	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0.00017307026652821	0	4
AT2G44760	-3558.47387695312	3976.38707774401	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G29980	-3470.41918945312	1797.32177012682	peak0	trough4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G26800	-3043.189453125	1616.48693125963	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G26900	-3507.46997070312	3955.70494883776	peak12	trough0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G25950	-3849.63012695312	4021.13707774401	peak8	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G26150	-3500.35864257812	3410.76989024401	peak12	trough0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT2G25930	-3509.78542739194	2772.68142348569	peak20	trough4	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	5	3006	0.000849647562208473	0.66318447939387	0.000590916009599404	3
AT2G26000	-3317.84838867188	1600.10314219713	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G30040	-3052.6484375	1500.04003184557	peak0	trough8	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	7	0	0.904761904761905	0.00017307026652821	0	3
AT2G22810	-2479.43969726562	3674.86217540026	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G22910	-3883.54614257812	3380.30748790026	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G44940	-2869.5869140625	3836.71984141588	peak4	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G44970	-3581.546875	1329.76256602526	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G44920	-3139.98950195312	1694.61888926744	peak0	trough12	0	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	7	0	0.952380952380952	0.00017307026652821	0	3
AT2G44830	-4015.84790039062	1597.55992930651	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G29970	-2685.80712890625	3857.90734141588	peak4	trough0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0.9	0.00017307026652821	0	3
AT2G30000	-4061.26611328125	3313.60656016588	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G30010	-3479.5869140625	1654.11779063463	peak0	trough12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT2G29960	-4030.48413085938	3393.08971446276	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G28930	-3414.24243164062	2097.09703868151	peak20	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G22870	-3123.16870117188	4016.05162852526	peak8	trough0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G22840	-3503.4365234375	4211.69957774401	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3
AT2G02880	-3420.85302734375	4003.32457774401	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G28950	-4345.02099609375	1551.54894297838	peak16	trough8	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G28940	-4503.29052734375	3743.28234141588	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G29090	-2591.27514648438	4138.56823008776	peak4	trough0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3
AT2G29070	-4204.490234375	3028.08629649401	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G03090	-2949.0341796875	3769.70494883776	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G46910	-2451.94580078125	2081.53038829088	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G47130	-3518.61767578125	3450.26891368151	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G46870	-3275.06811523438	4128.48082774401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G47000	-4113.39990234375	3192.17638438463	peak12	trough4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4
AT2G02950	-3733.33056640625	1907.61193125963	peak20	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G47010	-3457.30834960938	1455.01720469713	peak20	trough8	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	7	0	0.761904761904762	0.00017307026652821	0	3
AT2G46900	-3394.96411132812	1709.92858165026	peak0	trough12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G46830	-2973.84448242188	2545.29166447633	peak0	trough16	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	12	704	0.00593418305812775	0.514105188217496	0.000314466342276126	3
AT2G46800	-3175.34545898438	1334.77697032213	peak0	trough8	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	7	0	0.761904761904762	0.00017307026652821	0	3
AT2G46735	-2971.16967773438	1288.56261485338	peak0	trough8	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	7	0	0.761904761904762	0.00017307026652821	0	3
AT2G46820	-2506.81201171875	2612.81212657213	peak4	trough16	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4
AT2G46780	-2947.49633789062	1722.28258555651	peak0	trough12	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	7	0	0.761904761904762	0.00017307026652821	0	3
AT2G03120	-3569.97241210938	3446.53649180651	peak12	trough4	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3
AT2G03310	-3468.66357421875	4246.19567149401	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G19860	-3418.71020507812	3922.16344493151	peak12	trough0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0.833333333333333	0.00017307026652821	0	4
AT2G19800	-3185.52099609375	1829.11766856432	peak0	trough8	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	4	0	0.833333333333333	0.00017307026652821	0	3
AT2G19670	-3173.34423828125	4072.50426524401	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G29630	-4042.0556640625	2856.86974375963	peak12	trough4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT2G29650	-2536.40405273438	3319.36510508776	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G29690	-3261.42260742188	4076.71373790026	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G29760	-3782.41577148438	3703.44786875963	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G25850	-4065.60107421875	2365.18199961901	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G25735	-3490.69116210938	1717.15978282213	peak0	trough12	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	1	0.00017307026652821	0	3
AT2G25910	-3574.01245117188	1799.06005137682	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G25900	-2560.35180664062	2139.67589610338	peak0	trough16	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT2G25880	-3785.62841796875	4048.41637461901	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G25840	-3720.64477539062	2006.69420665026	peak0	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G35520	-3357.59301757812	4336.07946055651	peak8	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G35370	-4035.50732421875	2257.72814219713	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G35480	-3654.36083984375	3602.26964610338	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G29670	-2455.90087890625	2689.33190196276	peak4	trough16	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	5	0	1	0.00017307026652821	0	3
AT2G29680	-3027.58251953125	4108.56578868151	peak8	trough20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0.666666666666667	0.00017307026652821	0	4
AT2G14910	-3261.30444335938	1654.38610118151	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4
AT2G14900	-3326.51733398438	1704.89110606432	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G14860	-3187.98291015625	4062.88073008776	peak4	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G46310	-2170.38671875	2422.29772227526	peak0	trough16	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3
AT2G46030	-3207.18408203125	1535.75951426744	peak0	trough8	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3
AT2G46060	-3415.42578125	4019.08190196276	peak8	trough0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	6	0	1	0.00017307026652821	0	3
AT2G46070	-2238.32983398438	3173.37926524401	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G46110	-4055.84399414062	2687.58702891588	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G46200	-3827.75561523438	1963.96715586901	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G46210	-3480.1572265625	1676.70287364244	peak0	trough8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3
AT2G46240	-3671.1640625	4258.22740977526	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G46250	-3331.80004882812	1544.32762950182	peak20	trough12	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G46220	-2673.595703125	1764.98510020494	peak0	trough12	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
AT2G46090	-3963.33032226562	2546.57360118151	peak16	trough4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3
AT2G46140	-4188.4775390625	2678.82384532213	peak12	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G46260	-3398.93774414062	1677.53661387682	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3
AT2G23910	-3742.3271484375	3301.14806407213	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G24050	-2743.15478515625	3943.04137461901	peak4	trough20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4
AT2G23900	-2492.53198242188	3371.76305430651	peak4	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4
AT2G46170	-3131.67138671875	4062.31920665026	peak8	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3
