names	x.pos	y.pos	cluster.classification
AT5G58480	-3211.9580078125	1733.635734970569	peak0
AT5G58380	-3518.656982421875	1321.3563160252565	peak0
AT5G58350	-2821.833251953125	1734.1871265721315	peak0
AT5G58420	-2917.67724609375	4003.7874683690065	peak4
AT5G58430	-3198.294677734375	1921.4481129002565	peak0
AT5G58290	-4089.66162109375	3394.1444019627565	peak16
AT5G58270	-4011.403076171875	1699.548820908069	peak20
AT5G58570	-3740.3505859375	1772.156975204944	peak16
AT5G58670	-3335.64794921875	4389.981316025256	peak8
AT5G58650	-3186.07177734375	1681.945549423694	peak0
AT5G58787	-3764.432373046875	1875.0413746190065	peak20
AT5G58710	-3875.206787109375	3225.0845875096315	peak12
AT5G58720	-3010.267578125	1714.400139267444	peak0
AT5G58600	-4101.11669921875	3746.6578296971315	peak8
AT5G58700	-3446.303955078125	4124.005241806506	peak8
AT5G58590	-3102.1005859375	3821.1976246190065	peak12
AT5G58900	-4402.521484375	3012.6971363377565	peak16
AT5G58870	-2650.161376953125	1845.656486923694	peak4
AT5G59130	-3014.17529296875	4031.5360035252565	peak8
AT5G59080	-2601.364990234375	1765.8965992283815	peak0
AT5G58950	-3541.889404296875	1714.8507007908815	peak0
AT5G59000	-3826.921630859375	3743.3389820408815	peak12
AT5G59030	-3352.80126953125	1618.1468433690065	peak0
AT5G59020	-3975.227783203125	3355.1028980565065	peak16
AT5G59010	-4120.95166015625	3321.9122242283815	peak16
AT5G58960	-3208.623291015625	4050.6351246190065	peak8
AT5G59240	-2561.6630859375	3942.0130543065065	peak4
AT5G59400	-2622.56982421875	2182.1563648533815	peak0
AT5G59430	-2714.5	1614.6546558690065	peak4
AT5G59150	-3454.437255859375	1560.807854111194	peak0
AT5G59320	-3196.2958984375	4096.698112900256	peak8
AT5G59350	-3421.7900390625	3989.7996754002565	peak12
AT5G59340	-2930.807373046875	1732.4710621190065	peak0
AT5G59480	-2891.968994140625	873.9268726658815	peak0
AT5G59560	-3512.638916015625	1648.749748642444	peak0
AT5G59830	-3519.652587890625	1855.724602158069	peak0
AT5G59780	-2499.356689453125	1986.8265308690065	peak4
AT5G59750	-3313.216796875	1581.5147632908815	peak0
AT5G59730	-2989.2138671875	1586.1605152440065	peak0
AT5G59770	-2952.602783203125	1457.869377548694	peak0
AT5G59740	-3268.951904296875	1575.4913257908815	peak0
AT5G59700	-2572.17724609375	3512.5826343846315	peak4
AT5G59540	-3165.2822265625	4275.326530869006	peak4
AT5G60230	-3200.6328125	1683.967033798694	peak0
AT5G60100	-3710.3466796875	3875.7125171971315	peak12
AT5G60120	-2857.092529296875	4161.216667587756	peak4
AT5G60040	-3250.842041015625	4154.285026962756	peak8
AT5G59880	-4084.62060546875	1730.1334156346315	peak16
AT5G59845	-2533.94921875	3794.4249195408815	peak8
AT5G59850	-3009.860595703125	3968.6351246190065	peak4
AT5G59910	-3454.046630859375	3842.0882496190065	peak12
AT5G59960	-3231.39794921875	1727.0506519627565	peak0
AT5G59990	-3273.084716796875	1632.404777939319	peak0
AT5G60460	-3734.73974609375	3509.3421558690065	peak12
AT5G60270	-3804.207275390625	1934.5486988377565	peak20
AT5G60710	-3905.153076171875	2256.9974293065065	peak16
AT5G60960	-3044.27099609375	3949.6859058690065	peak4
AT5G61000	-3304.0244140625	3932.9363941502565	peak12
AT5G60970	-2865.611328125	1665.359856064319	peak0
AT5G60950	-4070.52197265625	2655.2191089940065	peak16
AT5G60930	-3149.689208984375	4159.447136337756	peak8
AT5G60900	-3642.27197265625	3743.5740894627565	peak12
AT5G60850	-2740.5078125	1832.081535751819	peak0
AT5G60890	-2910.82861328125	3719.8709644627565	peak4
AT5G60800	-4411.21533203125	2714.1707691502565	peak16
AT5G60790	-2684.160888671875	3725.6209644627565	peak4
AT5G60690	-4284.71337890625	1999.8536304783815	peak16
AT5G60680	-2272.274169921875	1935.5247730565065	peak0
AT5G61330	-2866.589599609375	3804.3316578221315	peak4
AT5G61220	-3334.549072265625	3894.4510425877565	peak12
AT5G61210	-3826.38330078125	3445.1900562596315	peak12
AT5G61240	-3006.88037109375	4136.481804306506	peak4
AT5G61190	-3816.135498046875	3350.1697925877565	peak12
AT5G61170	-3379.02294921875	3958.1976246190065	peak12
AT5G61070	-2419.438720703125	2296.8944019627565	peak0
AT5G61010	-2938.723388671875	3814.0045093846315	peak12
AT5G61370	-3825.9853515625	3946.2557300877565	peak8
AT5G61530	-4173.486328125	3462.5233082127565	peak8
AT5G61670	-2682.531494140625	1941.4200367283815	peak0
AT5G61600	-4101.1923828125	2224.1832203221315	peak16
AT5G61590	-3348.2705078125	1475.7706226658815	peak20
AT5G61580	-3344.083984375	4480.504753525256	peak8
AT5G61570	-3487.92919921875	3874.1216968846315	peak12
AT5G61560	-3277.873291015625	1515.784660751819	peak0
AT5G61520	-4062.4423828125	2882.3128589940065	peak16
AT5G61380	-3119.1317523669586	3017.08203125	peak12
AT5G61440	-3582.08154296875	1914.5543140721315	peak20
AT5G61410	-3349.282470703125	1271.500236923694	peak20
AT5G61780	-3145.467529296875	4003.3402027440065	peak8
AT5G61510	-3871.855712890625	3118.8616871190065	peak12
AT5G62040	-3356.998291015625	3900.3162769627565	peak12
AT5G61940	-3937.32421875	3840.5721363377565	peak12
AT5G61810	-3380.39794921875	4128.980339462756	peak8
AT5G61840	-4150.40869140625	3267.8138355565065	peak16
AT5G61790	-3461.715087890625	3731.1976246190065	peak12
AT5G62390	-2574.830810546875	3186.7154468846315	peak4
AT5G62360	-3817.88623046875	4247.789421494006	peak8
AT5G62280	-2567.817138671875	2514.2947925877565	peak4
AT5G62130	-2923.298583984375	1554.154777939319	peak0
AT5G62190	-3242.583740234375	1938.185302734375	peak0
AT5G62070	-3341.1533203125	3859.9478687596315	peak12
AT5G62100	-2927.513671875	1452.4844898533815	peak0
AT5G62200	-4120.7568359375	3068.1793140721315	peak12
AT5G62170	-2469.999755859375	3024.6866382908815	peak4
AT5G62440	-2694.982666015625	3663.4024586033815	peak4
AT5G62430	-2657.671142578125	2151.1717457127565	peak0
AT5G62350	-3527.284423828125	4302.797722275256	peak8
AT5G62290	-3251.039794921875	3726.8778004002565	peak12
AT5G62730	-3159.253173828125	1348.004387314319	peak0
AT5G62640	-3830.82421875	4078.9432300877565	peak8
AT5G62720	-3996.419921875	3556.8372730565065	peak12
AT5G62710	-3116.6474609375	4207.408562119006	peak8
AT5G62680	-3962.019287109375	2746.9146656346315	peak12
AT5G62670	-3891.647216796875	1776.676750595569	peak16
AT5G62460	-2578.620361328125	2333.4019703221315	peak4
AT5G62530	-3573.14111328125	3832.5687183690065	peak12
AT5G62620	-4031.38427734375	2363.6634449315065	peak16
AT5G62570	-2861.580322265625	1663.0264820408815	peak0
AT5G62550	-3457.5947265625	4174.353874619006	peak8
AT5G63040	-3126.2490234375	3719.8939136815065	peak12
AT5G63070	-3139.69091796875	4151.471062119006	peak8
AT5G62900	-3797.27001953125	2322.1649097752565	peak20
AT5G62920	-2285.52587890625	2684.3690113377565	peak0
AT5G62880	-3375.461669921875	1844.650871689319	peak0
AT5G62890	-3759.236328125	1769.552238876819	peak16
AT5G62840	-3313.67236328125	3740.5945972752565	peak12
AT5G62960	-2201.093505859375	2111.9666675877565	peak4
AT5G63130	-2861.068115234375	3935.1854175877565	peak4
AT5G63420	-4061.86083984375	3057.5884937596315	peak12
AT5G63410	-4138.3046875	2773.1802906346315	peak16
AT5G63380	-2481.774658203125	2140.9141773533815	peak0
AT5G63120	-3089.3154296875	4106.306999619006	peak8
AT5G63180	-3693.739013671875	3236.2103199315065	peak12
AT5G63190	-3464.092041015625	1712.4688648533815	peak0
AT5G63280	-3604.427490234375	1894.5855640721315	peak0
AT5G63320	-2822.138916015625	4052.4534839940065	peak4
AT5G63290	-3838.41259765625	3357.1536793065065	peak12
AT5G63140	-3832.02001953125	2306.4446949315065	peak16
AT5G63710	-4099.3408203125	1869.340568954944	peak16
AT5G63800	-2453.30908203125	3654.6986011815065	peak8
AT5G63810	-4060.326171875	3750.6229175877565	peak8
AT5G63780	-3546.94873046875	3969.4944996190065	peak8
AT5G63700	-2488.777587890625	2336.8033375096315	peak4
AT5G64150	-3535.014404296875	3720.1016773533815	peak12
AT5G64130	-3824.11767578125	2031.7972339940065	peak16
AT5G64190	-2262.411865234375	1749.022453720569	peak4
AT5G64170	-2730.055419921875	3661.1627125096315	peak4
AT5G64040	-2402.61279296875	2969.7440113377565	peak4
AT5G63990	-3960.336181640625	3989.0242847752565	peak8
AT5G63980	-3293.945556640625	3916.4193043065065	peak12
AT5G63940	-3961.36865234375	1585.3948902440065	peak20
AT5G63930	-3019.937744140625	1160.9544605565065	peak20
AT5G63860	-3620.137451171875	3903.4700855565065	peak12
AT5G63880	-3898.99560546875	3943.1214527440065	peak8
AT5G64100	-2570.8876953125	2682.4068531346315	peak4
AT5G64180	-2979.16064453125	4095.8597339940065	peak8
AT5G64510	-3348.4248046875	3435.2508472752565	peak12
AT5G64290	-4028.645751953125	2071.3128589940065	peak16
AT5G64330	-3247.667724609375	4109.465202744006	peak8
AT5G64280	-3736.07080078125	1866.943352158069	peak20
AT5G64400	-3389.284912109375	3722.8340992283815	peak12
AT5G64410	-3516.883544921875	1635.974113876819	peak0
AT5G64240	-2666.878173828125	2181.0054859471315	peak0
AT5G64310	-4244.34912109375	3911.5687183690065	peak12
AT5G64300	-3863.402587890625	1934.7845386815065	peak0
AT5G64140	-3179.83056640625	3978.5023121190065	peak8
AT5G64570	-3552.259521484375	1730.420647079944	peak20
AT5G64470	-4000.044189453125	2062.2789234471315	peak20
AT5G64440	-4281.251953125	1844.473869736194	peak16
AT5G64460	-3059.850341796875	1502.920158798694	peak0
AT5G64816	-3747.81640625	3669.2991871190065	peak12
AT5G64780	-3239.907470703125	1293.4261402440065	peak20
AT5G64770	-3034.592529296875	4019.1190113377565	peak4
AT5G64560	-4047.7783203125	3612.7613453221315	peak16
AT5G64640	-3332.05517578125	4022.1492847752565	peak8
AT5G64580	-3507.919921875	3985.1414722752565	peak8
AT5G64940	-2670.927001953125	1945.5079273533815	peak0
AT5G65140	-2959.610595703125	3975.6712574315065	peak4
AT5G65090	-2363.94775390625	3906.8958668065065	peak12
AT5G64840	-2725.90576171875	2016.6309742283815	peak0
AT5G64813	-2953.28271484375	1844.043205673694	peak0
AT5G64920	-3495.10986328125	1716.703850204944	peak0
AT5G65010	-3530.626220703125	1487.609123642444	peak16
AT5G64860	-3783.895751953125	3845.5013355565065	peak8
AT5G64850	-2991.689208984375	1651.9256519627565	peak0
AT5G65020	-3192.933837890625	4193.597038681506	peak8
AT5G65480	-2648.245361328125	3874.9962086033815	peak4
AT5G65380	-2968.435302734375	1605.1710132908815	peak0
AT5G65360	-3424.245361328125	3948.1683277440065	peak12
AT5G65310	-3883.40625	3853.5054859471315	peak8
AT5G65420	-3947.68603515625	3618.0057300877565	peak12
AT5G65430	-3548.28662109375	1821.678947861194	peak0
AT5G65205	-4013.7900390625	3153.6224293065065	peak12
AT5G65110	-3520.52392578125	1645.9393238377565	peak20
AT5G65520	-3874.781005859375	1702.877190048694	peak0
AT5G65860	-2884.255859375	3960.9080738377565	peak4
AT5G65720	-2553.306884765625	1708.9901050877565	peak4
AT5G65730	-3172.659912109375	1554.0933765721315	peak0
AT5G65780	-3217.967041015625	4047.4617847752565	peak4
AT5G65750	-3999.33740234375	2419.4439625096315	peak16
AT5G65700	-3648.90087890625	1579.733391220569	peak0
AT5G65640	-3615.714599609375	3937.3489918065065	peak16
AT5G65660	-3190.38525390625	1711.442863876819	peak0
AT5G65670	-3922.483642578125	3339.8455738377565	peak12
AT5G65630	-3791.807373046875	3693.1024097752565	peak12
AT5G65570	-3618.8134765625	4097.955437119006	peak8
AT5G66250	-3484.769287109375	1751.425285751819	peak0
AT5G66210	-3914.9931640625	1983.0262379002565	peak16
AT5G66170	-2065.9365234375	2143.7332691502565	peak4
AT5G66190	-4123.361328125	2145.0416187596315	peak20
AT5G66180	-3413.953857421875	1839.484367783069	peak0
AT5G66110	-2981.36328125	1636.8467945408815	peak0
AT5G66070	-3397.46240234375	4172.926140244006	peak8
AT5G65890	-2605.066650390625	3736.8968433690065	peak4
AT5G65940	-3530.773193359375	1807.050041611194	peak0
AT5G65970	-3571.625	1676.977531845569	peak0
AT5G65960	-3687.7275390625	1871.9310230565065	peak20
AT5G65950	-3466.042236328125	1796.564201767444	peak0
AT5G65880	-3192.561279296875	4011.7801441502565	peak8
AT5G66240	-3574.357666015625	1661.1478199315065	peak0
AT5G66530	-3998.09521484375	3536.6546558690065	peak12
AT5G66500	-4011.859619140625	3498.4317554783815	peak12
AT5G66400	-3115.35546875	3975.5657886815065	peak8
AT5G66380	-3687.857666015625	1864.810295517444	peak0
AT5G66320	-3859.520263671875	3349.9127125096315	peak12
AT5G66290	-3538.87060546875	1650.111320908069	peak0
AT5G66420	-3394.359619140625	3954.8182300877565	peak12
AT5G66410	-2916.631591796875	4077.6829761815065	peak4
AT5G66590	-2500.611083984375	2191.8480152440065	peak0
AT5G66490	-3440.830322265625	1715.877434189319	peak0
AT5G66920	-3618.815185546875	1536.4344410252565	peak0
AT5G66950	-3992.904296875	3139.5018238377565	peak12
AT5G66810	-3326.8955078125	1627.2022632908815	peak20
AT5G66770	-3651.832275390625	1720.658440048694	peak0
AT5G66740	-2383.80908203125	2490.4796070408815	peak4
AT5G66730	-2925.291748046875	1342.738518173694	peak0
AT5G66440	-3793.960693359375	2092.4420093846315	peak0
AT5G66540	-2998.5009765625	4040.0462574315065	peak4
AT5G66880	-3684.22900390625	4055.7532886815065	peak8
AT5G67220	-3407.202392578125	1718.320549423694	peak0
AT5G67180	-2936.196533203125	3883.0621265721315	peak4
AT5G67270	-3364.787841796875	4258.008171494006	peak8
AT5G67070	-3460.39697265625	3890.3870777440065	peak12
AT5G67260	-2600.417724609375	1789.176262314319	peak4
AT5G67190	-3251.771240234375	1624.769279892444	peak0
AT5G67030	-2509.83056640625	2520.4495777440065	peak4
AT5G66960	-2822.044677734375	4144.113151962756	peak8
AT5G67480	-4144.09375	3212.3030933690065	peak16
AT5G67560	-2851.295166015625	4174.077995712756	peak8
AT5G67500	-3367.24658203125	3797.9737476658815	peak12
AT5G67490	-3841.218505859375	2160.1514820408815	peak16
AT5G67520	-2450.689697265625	2036.3004078221315	peak4
AT5G67380	-3360.2939453125	1739.3253101658815	peak0
AT5G67440	-2994.35986328125	1668.1326832127565	peak0
AT5G67370	-3452.374267578125	1317.050774033069	peak0
AT5G67390	-2616.587646484375	3489.8353199315065	peak4
AT5G67420	-3171.110107421875	1532.1946949315065	peak0
AT5G67450	-3499.801513671875	3663.5191578221315	peak12
AT5G67350	-3387.1591796875	1258.020988876819	peak0
AT5G67340	-3600.32568359375	3964.0609058690065	peak8
AT5G67280	-3182.71875	4006.9569019627565	peak4
AT5G24930	-2916.527587890625	1657.496086533069	peak0
AT5G24890	-3329.41064453125	1907.9984058690065	peak0
AT5G24870	-3293.27294921875	1380.3858570408815	peak0
AT5G24850	-2923.6376953125	1622.6400074315065	peak0
AT5G24800	-2996.162353515625	1627.0440601658815	peak0
AT5G04820	-3583.703369140625	4393.976433212756	peak8
AT5G25140	-2839.695068359375	1661.1688160252565	peak0
AT5G25130	-3180.40087890625	1556.9261402440065	peak0
AT5G25440	-4020.998779296875	3148.8348316502565	peak16
AT5G25390	-3357.30908203125	3898.5301441502565	peak8
AT5G25350	-3135.765625	1707.763420517444	peak0
AT5G25190	-2866.9599609375	1716.9000171971315	peak0
AT5G25170	-4020.05810546875	1815.745842392444	peak16
AT5G25210	-4356.771484375	3362.9571461033815	peak16
AT5G25240	-3469.924072265625	1637.4688648533815	peak0
AT5G25110	-3648.208251953125	4403.527214462756	peak8
AT5G25090	-3561.006103515625	3920.0189136815065	peak12
AT5G25460	-3199.596923828125	1788.417229111194	peak0
AT5G25280	-3556.503662109375	1777.4695972752565	peak0
AT5G25610	-2923.0390625	3946.2078785252565	peak4
AT5G25630	-3709.25244140625	1508.989250595569	peak20
AT5G25500	-3688.405029296875	3594.7120289158815	peak12
AT5G26230	-3575.99658203125	3874.8497242283815	peak12
AT5G26040	-3693.86572265625	4127.932487900256	peak8
AT5G25900	-2412.85498046875	1951.7423023533815	peak4
AT5G25930	-4084.650390625	3059.4647144627565	peak16
AT5G26210	-3116.56298828125	1643.780022079944	peak0
AT5G26280	-3163.35546875	1760.3716968846315	peak0
AT5G26200	-3131.3046875	1667.912346298694	peak0
AT5G26820	-3293.66015625	1586.8270191502565	peak20
AT5G26760	-3387.71142578125	1659.154533798694	peak0
AT5G26740	-3420.337646484375	1860.321037704944	peak0
AT5G26731	-3908.4521484375	2953.8641285252565	peak12
AT5G26340	-3556.869384765625	4265.271843369006	peak8
AT5G26570	-4053.443115234375	3486.3577808690065	peak12
AT5G26920	-4288.2822265625	2161.4073414158815	peak16
AT5G27380	-4200.27880859375	3328.7205738377565	peak16
AT5G27430	-3969.844482421875	2297.3196949315065	peak16
AT5G27360	-2635.463134765625	1851.521477158069	peak0
AT5G27350	-3117.89599609375	1336.3968433690065	peak0
AT5G27520	-4059.94775390625	3120.8543629002565	peak12
AT5G27540	-3508.639404296875	3909.9798511815065	peak12
AT5G27530	-2549.38232421875	3430.7872242283815	peak4
AT5G27395	-3414.574951171875	3918.6922535252565	peak12
AT5G27330	-3009.50927734375	4143.830925400256	peak8
AT5G27150	-3863.6181640625	1666.664543564319	peak16
AT5G27620	-2845.39794921875	4042.7044605565065	peak4
AT5G27930	-3492.281005859375	4114.870964462756	peak8
AT5G27820	-3795.08544921875	3835.3917164158815	peak12
AT5G27710	-3884.998046875	2008.6536793065065	peak20
AT5G27670	-3715.593994140625	3786.4840015721315	peak12
AT5G27650	-3805.92138671875	2269.1507496190065	peak20
AT5G28010	-3945.761962890625	2073.5508961033815	peak20
AT5G29000	-3772.275146484375	1757.570061142444	peak20
AT5G28050	-3760.465576171875	1604.0079273533815	peak0
AT5G28020	-2595.297119140625	1838.384025986194	peak0
AT5G28030	-2550.31201171875	3462.5838550877565	peak4
AT5G33300	-3816.096435546875	3992.3328785252565	peak8
AT5G33290	-3967.709228515625	3504.3917164158815	peak16
AT5G30510	-4164.892578125	2717.7220386815065	peak16
AT5G35170	-2378.884765625	3448.9464039158815	peak8
AT5G34850	-3314.09228515625	1477.3013843846315	peak0
AT1G29720	-3346.26904296875	1444.674553329944	peak0
AT1G50740	-3969.2197265625	3326.9295582127565	peak12
AT1G48920	-3171.269775390625	4041.8792652440065	peak8
AT5G35320	-3830.179443359375	1534.2193531346315	peak0
AT5G35330	-3431.7578125	1703.642570908069	peak0
AT5G14930	-4069.39013671875	3656.4097828221315	peak16
AT5G14850	-4010.522705078125	3457.9039234471315	peak16
AT5G14760	-3231.63818359375	1503.535393173694	peak0
AT5G14740	-3625.522705078125	1463.6041187596315	peak0
AT5G14800	-3700.923828125	1892.0897144627565	peak20
AT5G14790	-3356.76025390625	4088.1995777440065	peak8
AT5G14880	-2961.131103515625	1367.883537704944	peak0
AT5G14730	-3478.298095703125	1623.8328785252565	peak0
AT1G31640	-2316.7021484375	3510.2457203221315	peak8
AT1G31690	-3805.14111328125	3665.3487476658815	peak12
AT5G14960	-3572.680908203125	4252.017448837756	peak8
AT5G14940	-2799.20458984375	4489.482780869006	peak4
AT5G15580	-4237.44921875	1187.643059189319	peak16
AT5G15550	-3183.84326171875	4006.4153980565065	peak8
AT5G15510	-3868.708740234375	3818.5455250096315	peak12
AT5G15440	-2556.8984375	2080.7933277440065	peak4
AT5G14920	-4212.1943359375	3441.0872730565065	peak8
AT5G15050	-2755.815185546875	4044.5223316502565	peak8
AT5G14970	-3452.947265625	4026.3060230565065	peak8
AT5G15400	-3068.46923828125	4262.033562119006	peak4
AT5G15600	-2836.28125	1700.040031845569	peak0
AT5G15460	-3269.326904296875	1768.249260361194	peak0
AT5G15730	-4189.8662109375	2136.7820972752565	peak16
AT5G15640	-4161.3486328125	3101.2366871190065	peak16
AT5G15750	-3004.68505859375	4086.5736011815065	peak8
AT5G15840	-4092.98486328125	2011.9246754002565	peak20
AT5G15860	-3394.705322265625	1657.963615829944	peak0
AT5G15850	-3080.586181640625	1572.623283798694	peak0
AT5G15790	-3628.578857421875	1665.4490894627565	peak0
AT5G15700	-3018.945556640625	4052.9739918065065	peak4
AT5G16120	-3352.31396484375	1722.3663257908815	peak0
AT5G16110	-3419.7939453125	1679.631340439319	peak0
